res,team,oteam,day,mon,yea,gs,ogs,sh,osho,st,ost,co,oco,fo,ofo,ye,oye,re,ore 
2,7,37,03,05,2008,2,0,4,5,2,4,3,1,11,12,1,0,0,0
0,37,7,03,05,2008,0,2,5,4,4,2,1,3,12,11,0,1,0,0
2,17,4,03,05,2008,2,0,9,2,6,0,2,8,10,12,2,5,0,0
0,4,17,03,05,2008,0,2,2,9,0,6,8,2,12,10,5,2,0,0
2,24,42,03,05,2008,4,1,8,9,4,5,4,2,15,16,1,3,1,0
0,42,24,03,05,2008,1,4,9,8,5,4,2,4,16,15,3,1,0,1
2,25,30,03,05,2008,2,0,11,13,7,8,7,5,16,11,1,1,0,0
0,30,25,03,05,2008,0,2,13,11,8,7,5,7,11,16,1,1,0,0
0,32,39,03,05,2008,0,1,13,13,6,7,10,1,10,7,1,0,0,0
2,39,32,03,05,2008,1,0,13,13,7,6,1,10,7,10,0,1,0,0
2,1,16,04,05,2008,1,0,11,8,2,4,8,3,10,4,0,1,0,0
0,16,1,04,05,2008,0,1,8,11,4,2,3,8,4,10,1,0,0,0
2,22,23,04,05,2008,1,0,23,4,10,3,12,5,9,5,0,0,0,0
0,23,22,04,05,2008,0,1,4,23,3,10,5,12,5,9,0,0,0,0
0,26,12,05,05,2008,0,2,13,18,5,9,1,6,13,15,2,2,0,0
2,12,26,05,05,2008,2,0,18,13,9,5,6,1,15,13,2,2,0,0
2,4,5,11,05,2008,4,1,15,14,9,9,5,2,16,11,3,2,0,0
0,5,4,11,05,2008,1,4,14,15,9,9,2,5,11,16,2,3,0,0
1,12,7,11,05,2008,1,1,19,6,12,4,9,2,12,8,1,3,0,0
1,7,12,11,05,2008,1,1,6,19,4,12,2,9,8,12,3,1,0,0
0,15,32,11,05,2008,0,4,6,11,2,7,2,0,17,13,0,1,0,0
2,32,15,11,05,2008,4,0,11,6,7,2,0,2,13,17,1,0,0,0
2,16,26,11,05,2008,3,1,20,3,11,2,6,2,11,12,0,2,0,0
0,26,16,11,05,2008,1,3,3,20,2,11,2,6,12,11,2,0,0,0
2,25,23,11,05,2008,8,1,19,8,15,2,7,0,10,9,2,1,0,1
0,23,25,11,05,2008,1,8,8,19,2,15,0,7,9,10,1,2,1,0
0,30,17,11,05,2008,0,1,15,7,10,4,5,6,13,11,0,0,0,0
2,17,30,11,05,2008,1,0,7,15,4,10,6,5,11,13,0,0,0,0
0,37,1,11,05,2008,0,1,13,12,5,8,3,4,14,12,1,1,0,0
2,1,37,11,05,2008,1,0,12,13,8,5,4,3,12,14,1,1,0,0
0,39,22,11,05,2008,0,2,6,18,3,12,8,4,11,9,1,1,0,0
2,22,39,11,05,2008,2,0,18,6,12,3,4,8,9,11,1,1,0,0
1,42,2,11,05,2008,2,2,16,13,8,8,7,8,9,21,2,2,0,0
1,2,42,11,05,2008,2,2,13,16,8,8,8,7,21,9,2,2,0,0
0,43,24,11,05,2008,0,2,15,11,6,6,5,12,10,5,3,2,0,0
2,24,43,11,05,2008,2,0,11,15,6,6,12,5,5,10,2,3,0,0
res,team,oteam,day,mon,yea,gs,ogs,sh,osho,st,ost,co,oco,fo,ofo,ye,oye,re,ore
2,1,41,16,08,2008,1,0,24,5,14,4,7,5,11,8,0,0,0,0
0,41,1,16,08,2008,0,1,5,24,4,14,5,7,8,11,0,0,0,0
2,7,36,16,08,2008,3,1,14,8,8,2,4,3,13,12,1,2,0,0
0,36,7,16,08,2008,1,3,8,14,2,8,3,4,12,13,2,1,0,0
0,16,5,16,08,2008,2,3,10,15,5,11,3,5,11,9,2,2,0,0
2,5,16,16,08,2008,3,2,15,10,11,5,5,3,9,11,2,2,0,0
2,18,17,16,08,2008,2,1,11,12,6,6,5,6,10,9,3,0,0,0
0,17,18,16,08,2008,1,2,12,11,6,6,6,5,9,10,0,3,0,0
2,25,39,16,08,2008,2,1,14,8,10,5,7,9,11,12,1,2,0,0
0,39,25,16,08,2008,1,2,8,14,5,10,9,7,12,11,2,1,0,0
0,37,22,16,08,2008,0,1,6,14,3,8,1,8,13,12,0,2,0,0
2,22,37,16,08,2008,1,0,14,6,8,3,8,1,12,13,2,0,0,0
2,42,43,16,08,2008,2,1,15,22,8,9,6,10,14,11,2,1,0,0
0,43,42,16,08,2008,1,2,22,15,9,8,10,6,11,14,1,2,0,0
2,2,23,17,08,2008,4,2,14,13,10,8,7,8,8,11,0,1,0,0
0,23,2,17,08,2008,2,4,13,14,8,10,8,7,11,8,1,0,0,0
2,12,30,17,08,2008,4,0,18,12,11,8,8,3,10,6,0,1,0,0
0,30,12,17,08,2008,0,4,12,18,8,11,3,8,6,10,1,0,0,0
1,24,26,17,08,2008,1,1,18,11,12,4,6,6,15,11,3,0,0,0
1,26,24,17,08,2008,1,1,11,18,4,12,6,6,11,15,0,3,0,0
1,5,18,23,08,2008,1,1,12,7,5,4,6,3,11,15,0,1,0,0
1,18,5,23,08,2008,1,1,7,12,4,5,3,6,15,11,1,0,0,0
2,17,1,23,08,2008,1,0,5,15,2,6,1,5,14,6,2,0,0,0
0,1,17,23,08,2008,0,1,15,5,6,2,5,1,6,14,0,2,0,0
2,22,25,23,08,2008,2,1,16,9,8,4,14,3,10,12,2,1,0,0
0,25,22,23,08,2008,1,2,9,16,4,8,3,14,12,10,1,2,0,0
2,26,7,23,08,2008,1,0,10,9,8,4,4,6,8,13,1,2,0,0
0,7,26,23,08,2008,0,1,9,10,4,8,6,4,13,8,2,1,0,0
2,36,2,23,08,2008,3,2,8,5,2,2,2,8,15,5,1,0,0,0
0,2,36,23,08,2008,2,3,5,8,2,2,8,2,5,15,0,1,0,0
0,39,37,23,08,2008,1,2,18,12,11,7,12,6,12,12,1,2,0,0
2,37,39,23,08,2008,2,1,12,18,7,11,6,12,12,12,2,1,0,0
0,41,16,23,08,2008,1,2,14,9,4,7,11,5,11,14,3,1,0,0
2,16,41,23,08,2008,2,1,9,14,7,4,5,11,14,11,1,3,0,0
2,23,42,24,08,2008,3,0,14,3,9,0,6,3,12,16,0,2,0,1
0,42,23,24,08,2008,0,3,3,14,0,9,3,6,16,12,2,0,1,0
0,43,12,24,08,2008,0,1,10,7,6,3,7,7,13,17,1,2,0,0
2,12,43,24,08,2008,1,0,7,10,3,6,7,7,17,13,2,1,0,0
0,30,24,25,08,2008,0,1,13,12,6,7,4,3,11,11,2,2,0,0
2,24,30,25,08,2008,1,0,12,13,7,6,3,4,11,11,2,2,0,0
2,1,26,30,08,2008,3,0,20,4,14,2,12,1,12,11,2,2,0,0
0,26,1,30,08,2008,0,3,4,20,2,14,1,12,11,12,2,2,0,0
1,7,41,30,08,2008,0,0,18,12,9,7,7,5,18,16,2,2,0,0
1,41,7,30,08,2008,0,0,12,18,7,9,5,7,16,18,2,2,0,0
0,16,30,30,08,2008,0,3,16,6,7,5,4,3,5,11,1,0,0,0
2,30,16,30,08,2008,3,0,6,16,5,7,3,4,11,5,0,1,0,0
0,18,43,30,08,2008,0,5,10,8,5,5,7,3,18,12,1,0,0,0
2,43,18,30,08,2008,5,0,8,10,5,5,3,7,12,18,0,1,0,0
2,25,36,30,08,2008,2,1,21,7,12,2,4,5,14,18,2,4,0,1
0,36,25,30,08,2008,1,2,7,21,2,12,5,4,18,14,4,2,1,0
2,42,5,30,08,2008,4,1,11,12,6,7,10,4,14,21,1,5,0,0
0,5,42,30,08,2008,1,4,12,11,7,6,4,10,21,14,5,1,0,0
1,2,22,31,08,2008,0,0,5,8,2,3,5,8,9,13,0,2,0,0
1,22,2,31,08,2008,0,0,8,5,3,2,8,5,13,9,2,0,0,0
1,12,39,31,08,2008,1,1,12,6,3,6,5,8,10,13,3,0,0,0
1,39,12,31,08,2008,1,1,6,12,6,3,8,5,13,10,0,3,0,0
0,37,23,31,08,2008,0,3,10,9,4,8,3,3,20,11,4,2,0,0
2,23,37,31,08,2008,3,0,9,10,8,4,3,3,11,20,2,4,0,0
0,5,1,13,09,2008,0,4,10,17,3,10,5,5,8,8,1,1,0,0
2,1,5,13,09,2008,4,0,17,10,10,3,5,5,8,8,1,1,0,0
2,17,7,13,09,2008,2,1,20,8,13,7,12,6,15,11,1,1,0,0
0,7,17,13,09,2008,1,2,8,20,7,13,6,12,11,15,1,1,0,0
2,22,24,13,09,2008,2,1,16,7,11,3,5,4,10,18,0,3,0,1
0,24,22,13,09,2008,1,2,7,16,3,11,4,5,18,10,3,0,1,0
0,23,12,13,09,2008,1,3,13,18,7,8,8,5,14,10,0,1,0,1
2,12,23,13,09,2008,3,1,18,13,8,7,5,8,10,14,1,0,1,0
0,26,18,13,09,2008,1,2,13,8,4,4,5,3,13,17,0,2,1,0
2,18,26,13,09,2008,2,1,8,13,4,4,3,5,17,13,2,0,0,1
2,30,25,13,09,2008,2,1,21,7,12,3,3,2,8,6,2,1,0,0
0,25,30,13,09,2008,1,2,7,21,3,12,2,3,6,8,1,2,0,0
2,41,42,13,09,2008,3,2,13,21,8,13,8,8,9,18,1,1,0,0
0,42,41,13,09,2008,2,3,21,13,13,8,8,8,18,9,1,1,0,0
1,43,37,13,09,2008,1,1,12,6,8,5,8,6,10,9,1,1,1,0
1,37,43,13,09,2008,1,1,6,12,5,8,6,8,9,10,1,1,0,1
0,36,16,14,09,2008,2,3,12,8,7,5,7,8,10,19,2,1,0,0
2,16,36,14,09,2008,3,2,8,12,5,7,8,7,19,10,1,2,0,0
0,39,2,15,09,2008,1,2,17,17,10,13,12,8,15,12,1,4,0,0
2,2,39,15,09,2008,2,1,17,17,13,10,8,12,12,15,4,1,0,0
2,5,17,20,09,2008,1,0,11,11,4,5,4,3,13,11,2,0,0,0
0,17,5,20,09,2008,0,1,11,11,5,4,3,4,11,13,0,2,0,0
0,7,1,20,09,2008,1,3,12,20,8,9,7,17,12,10,2,2,0,0
2,1,7,20,09,2008,3,1,20,12,9,8,17,7,10,12,2,2,0,0
1,22,36,20,09,2008,0,0,27,3,11,2,20,3,8,10,1,1,0,0
1,36,22,20,09,2008,0,0,3,27,2,11,3,20,10,8,1,1,0,0
2,37,25,20,09,2008,2,0,17,14,11,11,8,7,9,16,2,3,0,0
0,25,37,20,09,2008,0,2,14,17,11,11,7,8,16,9,3,2,0,0
2,42,26,20,09,2008,3,1,12,11,6,8,2,6,8,21,1,2,0,0
0,26,42,20,09,2008,1,3,11,12,8,6,6,2,21,8,2,1,0,0
1,12,24,21,09,2008,1,1,20,13,13,8,7,4,15,18,1,7,0,0
1,24,12,21,09,2008,1,1,13,20,8,13,4,7,18,15,7,1,0,0
1,18,16,21,09,2008,2,2,9,17,5,8,4,6,11,12,0,1,0,0
1,16,18,21,09,2008,2,2,17,9,8,5,6,4,12,11,1,0,0,0
2,23,30,21,09,2008,6,0,14,10,10,4,8,5,13,14,0,1,0,0
0,30,23,21,09,2008,0,6,10,14,4,10,5,8,14,13,1,0,0,0
1,39,43,21,09,2008,0,0,11,14,4,6,3,4,13,12,2,2,0,0
1,43,39,21,09,2008,0,0,14,11,6,4,4,3,12,13,2,2,0,0
0,41,2,21,09,2008,1,2,10,10,6,5,5,6,22,16,3,3,0,0
2,2,41,21,09,2008,2,1,10,10,5,6,6,5,16,22,3,3,0,0
0,1,18,27,09,2008,1,2,18,7,9,5,15,4,8,7,2,1,0,0
2,18,1,27,09,2008,2,1,7,18,5,9,4,15,7,8,1,2,0,0
2,2,37,27,09,2008,2,1,12,9,8,3,5,5,8,9,1,1,0,0
0,37,2,27,09,2008,1,2,9,12,3,8,5,5,9,8,1,1,0,0
0,16,22,27,09,2008,0,2,4,11,2,6,7,4,17,20,3,3,1,0
2,22,16,27,09,2008,2,0,11,4,6,2,4,7,20,17,3,3,0,1
0,17,42,27,09,2008,1,2,18,16,6,10,2,4,15,13,4,1,1,0
2,42,17,27,09,2008,2,1,16,18,10,6,4,2,13,15,1,4,0,1
2,24,7,27,09,2008,2,0,31,10,24,5,16,4,8,10,0,3,0,0
0,7,24,27,09,2008,0,2,10,31,5,24,4,16,10,8,3,0,0,0
0,25,41,27,09,2008,0,1,22,14,13,9,11,8,14,13,2,4,0,0
2,41,25,27,09,2008,1,0,14,22,9,13,8,11,13,14,4,2,0,0
0,26,5,27,09,2008,1,2,4,9,2,8,5,5,6,19,0,4,0,0
2,5,26,27,09,2008,2,1,9,4,8,2,5,5,19,6,4,0,0,0
0,36,12,27,09,2008,0,2,5,14,2,9,5,5,9,6,2,1,0,0
2,12,36,27,09,2008,2,0,14,5,9,2,5,5,6,9,1,2,0,0
2,30,39,28,09,2008,2,0,8,15,6,8,3,6,18,13,4,3,1,0
0,39,30,28,09,2008,0,2,15,8,8,6,6,3,13,18,3,4,0,1
2,43,23,28,09,2008,2,1,9,11,4,6,5,3,12,21,3,4,0,0
0,23,43,28,09,2008,1,2,11,9,6,4,3,5,21,12,4,3,0,0
0,5,24,04,10,2008,0,2,6,18,3,9,3,4,11,8,2,1,0,0
2,24,5,04,10,2008,2,0,18,6,9,3,4,3,8,11,1,2,0,0
1,37,1,04,10,2008,1,1,8,13,5,7,1,7,10,11,3,5,0,0
1,1,37,04,10,2008,1,1,13,8,7,5,7,1,11,10,5,3,0,0
2,41,17,04,10,2008,1,0,13,14,8,5,8,6,10,13,2,1,0,0
0,17,41,04,10,2008,0,1,14,13,5,8,6,8,13,10,1,2,0,0
0,43,25,04,10,2008,0,1,21,6,9,2,8,2,10,13,3,0,0,0
2,25,43,04,10,2008,1,0,6,21,2,9,2,8,13,10,0,3,0,0
2,12,2,05,10,2008,2,0,27,8,15,3,7,1,11,13,0,3,0,0
0,2,12,05,10,2008,0,2,8,27,3,15,1,7,13,11,3,0,0,0
1,16,26,05,10,2008,2,2,13,11,5,9,3,5,18,15,1,3,0,0
1,26,16,05,10,2008,2,2,11,13,9,5,5,3,15,18,3,1,0,0
0,23,22,05,10,2008,2,3,7,14,5,7,1,7,11,12,1,1,1,0
2,22,23,05,10,2008,3,2,14,7,7,5,7,1,12,11,1,1,0,1
2,30,36,05,10,2008,2,1,17,8,11,5,2,5,7,15,0,3,0,0
0,36,30,05,10,2008,1,2,8,17,5,11,5,2,15,7,3,0,0,0
0,39,18,05,10,2008,0,1,27,10,16,6,12,0,15,15,4,2,0,0
2,18,39,05,10,2008,1,0,10,27,6,16,0,12,15,15,2,4,0,0
0,42,7,05,10,2008,1,3,13,12,5,6,7,7,15,8,4,3,0,0
2,7,42,05,10,2008,3,1,12,13,6,5,7,7,8,15,3,4,0,0
2,1,16,18,10,2008,3,1,22,7,14,3,7,4,8,13,2,4,0,0
0,16,1,18,10,2008,1,3,7,22,3,14,4,7,13,8,4,2,0,0
1,2,30,18,10,2008,0,0,10,8,3,3,11,2,18,19,1,3,0,1
1,30,2,18,10,2008,0,0,8,10,3,3,2,11,19,18,3,1,1,0
1,7,5,18,10,2008,0,0,10,8,4,1,11,8,16,12,1,3,0,0
1,5,7,18,10,2008,0,0,8,10,1,4,8,11,12,16,3,1,0,0
1,17,37,18,10,2008,0,0,13,14,9,7,8,5,12,8,1,1,0,0
1,37,17,18,10,2008,0,0,14,13,7,9,5,8,8,12,1,1,0,0
2,22,43,18,10,2008,3,2,17,7,7,4,5,2,10,13,1,1,0,1
0,43,22,18,10,2008,2,3,7,17,4,7,2,5,13,10,1,1,1,0
2,24,41,18,10,2008,4,0,18,6,14,2,15,1,11,14,0,1,0,0
0,41,24,18,10,2008,0,4,6,18,2,14,1,15,14,11,1,0,0,0
0,25,12,18,10,2008,0,5,7,21,4,14,5,7,13,9,2,0,0,0
2,12,25,18,10,2008,5,0,21,7,14,4,7,5,9,13,0,2,0,0
2,18,42,19,10,2008,1,0,12,14,4,5,3,5,11,11,2,1,0,0
0,42,18,19,10,2008,0,1,14,12,5,4,5,3,11,11,1,2,0,0
2,36,39,19,10,2008,2,1,7,11,3,6,6,1,12,12,1,2,0,2
0,39,36,19,10,2008,1,2,11,7,6,3,1,6,12,12,2,1,2,0
1,26,23,20,10,2008,2,2,6,20,2,8,5,10,15,15,0,2,1,0
1,23,26,20,10,2008,2,2,20,6,8,2,10,5,15,15,2,0,0,1
1,5,25,25,10,2008,1,1,13,5,5,2,9,2,17,11,3,1,0,0
1,25,5,25,10,2008,1,1,5,13,2,5,2,9,11,17,1,3,0,0
1,16,24,25,10,2008,1,1,13,18,9,14,5,9,17,11,3,3,0,0
1,24,16,25,10,2008,1,1,18,13,14,9,9,5,11,17,3,3,0,0
2,37,26,25,10,2008,2,1,14,10,3,5,2,4,11,11,1,2,0,0
0,26,37,25,10,2008,1,2,10,14,5,3,4,2,11,11,2,1,0,0
0,41,18,25,10,2008,0,3,24,16,16,10,14,5,12,13,1,2,0,0
2,18,41,25,10,2008,3,0,16,24,10,16,5,14,13,12,2,1,0,0
0,12,22,26,10,2008,0,1,14,8,5,3,4,2,17,13,3,3,0,0
2,22,12,26,10,2008,1,0,8,14,3,5,2,4,13,17,3,3,0,0
2,23,36,26,10,2008,3,0,18,9,12,6,6,8,12,16,1,0,0,0
0,36,23,26,10,2008,0,3,9,18,6,12,8,6,16,12,0,1,0,0
1,30,17,26,10,2008,1,1,21,9,12,5,8,6,7,7,0,0,0,0
1,17,30,26,10,2008,1,1,9,21,5,12,6,8,7,7,0,0,0,0
2,39,7,26,10,2008,2,0,19,10,9,3,3,4,9,16,0,3,0,1
0,7,39,26,10,2008,0,2,10,19,3,9,4,3,16,9,3,0,1,0
0,42,1,26,10,2008,0,2,7,20,3,10,4,9,13,9,2,3,1,0
2,1,42,26,10,2008,2,0,20,7,10,3,9,4,9,13,3,2,0,1
0,43,2,26,10,2008,0,4,17,9,5,7,9,4,14,8,1,2,0,0
2,2,43,26,10,2008,4,0,9,17,7,5,4,9,8,14,2,1,0,0
2,26,41,28,10,2008,2,1,10,14,5,4,7,8,13,11,0,4,0,0
0,41,26,28,10,2008,1,2,14,10,4,5,8,7,11,13,4,0,0,0
1,1,39,29,10,2008,4,4,20,9,12,6,9,1,8,17,1,4,0,0
1,39,1,29,10,2008,4,4,9,20,6,12,1,9,17,8,4,1,0,0
2,2,5,29,10,2008,3,2,8,11,4,5,4,5,5,17,0,1,0,0
0,5,2,29,10,2008,2,3,11,8,5,4,5,4,17,5,1,0,0,0
0,7,16,29,10,2008,0,1,18,11,12,7,5,3,17,12,1,2,0,0
2,16,7,29,10,2008,1,0,11,18,7,12,3,5,12,17,2,1,0,0
2,17,43,29,10,2008,2,0,7,5,2,2,2,2,9,14,0,2,0,0
0,43,17,29,10,2008,0,2,5,7,2,2,2,2,14,9,2,0,0,0
0,18,12,29,10,2008,0,3,10,27,5,11,5,5,11,13,0,2,0,0
2,12,18,29,10,2008,3,0,27,10,11,5,5,5,13,11,2,0,0,0
2,22,30,29,10,2008,1,0,21,4,10,1,7,1,13,12,0,3,0,0
0,30,22,29,10,2008,0,1,4,21,1,10,1,7,12,13,3,0,0,0
2,24,42,29,10,2008,2,0,21,4,12,1,3,1,10,9,1,2,0,0
0,42,24,29,10,2008,0,2,4,21,1,12,1,3,9,10,2,1,0,0
2,25,23,29,10,2008,2,0,5,13,3,8,3,3,10,15,1,3,0,0
0,23,25,29,10,2008,0,2,13,5,8,3,3,3,15,10,3,1,0,0
2,36,37,29,10,2008,1,0,9,9,6,4,4,4,10,8,2,1,0,0
0,37,36,29,10,2008,0,1,9,9,4,6,4,4,8,10,1,2,0,0
2,12,37,01,11,2008,5,0,17,1,11,0,4,0,5,11,0,1,0,0
0,37,12,01,11,2008,0,5,1,17,0,11,0,4,11,5,1,0,0,0
2,16,17,01,11,2008,1,0,9,15,4,5,6,5,11,15,0,0,0,0
0,17,16,01,11,2008,0,1,15,9,5,4,5,6,15,11,0,0,0,0
2,24,18,01,11,2008,4,3,20,11,11,7,9,1,12,13,2,2,0,0
0,18,24,01,11,2008,3,4,11,20,7,11,1,9,13,12,2,2,0,0
1,25,42,01,11,2008,1,1,11,13,7,8,5,4,10,14,3,4,0,0
1,42,25,01,11,2008,1,1,13,11,8,7,4,5,14,10,4,3,0,0
0,30,43,01,11,2008,1,2,16,12,8,8,9,6,9,11,0,3,0,0
2,43,30,01,11,2008,2,1,12,16,8,8,6,9,11,9,3,0,0,0
2,36,1,01,11,2008,2,1,7,13,5,6,3,5,11,7,4,2,0,1
0,1,36,01,11,2008,1,2,13,7,6,5,5,3,7,11,2,4,1,0
2,39,22,01,11,2008,2,1,8,14,4,6,4,4,18,13,1,2,0,0
0,22,39,01,11,2008,1,2,14,8,6,4,4,4,13,18,2,1,0,0
1,41,5,01,11,2008,2,2,15,9,8,5,2,3,13,18,3,2,0,1
1,5,41,01,11,2008,2,2,9,15,5,8,3,2,18,13,2,3,1,0
2,7,23,02,11,2008,2,0,20,11,12,6,6,1,15,20,1,1,0,0
0,23,7,02,11,2008,0,2,11,20,6,12,1,6,20,15,1,1,0,0
2,26,2,03,11,2008,2,0,11,6,7,1,2,6,13,21,4,3,0,0
0,2,26,03,11,2008,0,2,6,11,1,7,6,2,21,13,3,4,0,0
2,1,24,08,11,2008,2,1,11,17,7,9,5,6,16,7,3,2,0,0
0,24,1,08,11,2008,1,2,17,11,9,7,6,5,7,16,2,3,0,0
0,18,7,08,11,2008,0,1,16,10,11,6,6,7,15,10,1,2,0,0
2,7,18,08,11,2008,1,0,10,16,6,11,7,6,10,15,2,1,0,0
2,22,41,08,11,2008,3,0,11,4,10,2,3,7,10,8,2,1,0,0
0,41,22,08,11,2008,0,3,4,11,2,10,7,3,8,10,1,2,0,0
0,37,30,08,11,2008,1,2,9,10,6,5,8,3,8,10,2,1,0,0
2,30,37,08,11,2008,2,1,10,9,5,6,3,8,10,8,1,2,0,0
0,42,16,08,11,2008,1,3,15,12,13,7,9,4,9,10,1,1,0,0
2,16,42,08,11,2008,3,1,12,15,7,13,4,9,10,9,1,1,0,0
1,43,36,08,11,2008,0,0,22,2,14,1,6,3,10,12,1,3,0,0
1,36,43,08,11,2008,0,0,2,22,1,14,3,6,12,10,3,1,0,0
0,2,25,09,11,2008,1,2,14,15,9,8,7,4,13,5,2,2,0,0
2,25,2,09,11,2008,2,1,15,14,8,9,4,7,5,13,2,2,0,0
0,5,12,09,11,2008,0,2,8,18,3,13,5,9,14,11,2,1,0,0
2,12,5,09,11,2008,2,0,18,8,13,3,9,5,11,14,1,2,0,0
2,17,26,09,11,2008,2,1,11,13,6,7,6,1,13,11,2,2,0,0
0,26,17,09,11,2008,1,2,13,11,7,6,1,6,11,13,2,2,0,0
0,23,39,09,11,2008,1,2,9,14,7,9,4,5,12,13,1,2,2,1
2,39,23,09,11,2008,2,1,14,9,9,7,5,4,13,12,2,1,1,2
0,1,2,15,11,2008,0,2,11,9,8,6,8,5,9,22,2,4,0,0
2,2,1,15,11,2008,2,0,9,11,6,8,5,8,22,9,4,2,0,0
0,5,37,15,11,2008,1,2,16,10,8,6,11,9,9,9,3,4,0,0
2,37,5,15,11,2008,2,1,10,16,6,8,9,11,9,9,4,3,0,0
0,7,22,15,11,2008,0,2,15,15,9,6,7,3,7,7,1,1,0,0
2,22,7,15,11,2008,2,0,15,15,6,9,3,7,7,7,1,1,0,0
2,17,39,15,11,2008,2,1,16,7,14,3,10,3,2,10,1,0,0,0
0,39,17,15,11,2008,1,2,7,16,3,14,3,10,10,2,0,1,0,0
2,24,36,15,11,2008,5,0,21,3,15,1,3,0,5,15,1,2,0,0
0,36,24,15,11,2008,0,5,3,21,1,15,0,3,15,5,2,1,0,0
1,26,43,15,11,2008,2,2,17,12,9,7,4,10,9,12,1,3,0,1
1,43,26,15,11,2008,2,2,12,17,7,9,10,4,12,9,3,1,1,0
0,41,12,15,11,2008,0,3,13,15,3,9,3,10,7,10,0,3,0,0
2,12,41,15,11,2008,3,0,15,13,9,3,10,3,10,7,3,0,0,0
1,42,30,15,11,2008,0,0,11,11,5,7,8,7,6,11,0,1,0,0
1,30,42,15,11,2008,0,0,11,11,7,5,7,8,11,6,1,0,0,0
1,16,25,16,11,2008,1,1,15,11,7,3,11,1,11,13,0,2,0,0
1,25,16,16,11,2008,1,1,11,15,3,7,1,11,13,11,2,0,0,0
1,18,23,16,11,2008,2,2,11,12,6,8,3,6,15,16,2,3,0,0
1,23,18,16,11,2008,2,2,12,11,8,6,6,3,16,15,3,2,0,0
1,2,24,22,11,2008,0,0,10,12,7,7,3,6,12,15,1,0,0,0
1,24,2,22,11,2008,0,0,12,10,7,7,6,3,15,12,0,1,0,0
1,12,26,22,11,2008,0,0,25,2,14,0,8,1,12,13,0,2,0,0
1,26,12,22,11,2008,0,0,2,25,0,14,1,8,13,12,2,0,0,0
1,22,17,22,11,2008,0,0,18,6,7,6,9,3,7,6,0,0,0,0
1,17,22,22,11,2008,0,0,6,18,6,7,3,9,6,7,0,0,0,0
2,23,1,22,11,2008,3,0,12,11,8,5,3,3,16,9,0,1,0,0
0,1,23,22,11,2008,0,3,11,12,5,8,3,3,9,16,1,0,0,0
0,25,7,22,11,2008,1,3,18,11,5,5,8,0,10,15,2,5,0,0
2,7,25,22,11,2008,3,1,11,18,5,5,0,8,15,10,5,2,0,0
1,30,18,22,11,2008,2,2,14,13,7,6,7,7,13,13,2,1,0,0
1,18,30,22,11,2008,2,2,13,14,6,7,7,7,13,13,1,2,0,0
2,36,41,22,11,2008,1,0,9,8,7,2,4,1,9,7,1,0,0,0
0,41,36,22,11,2008,0,1,8,9,2,7,1,4,7,9,0,1,0,0
0,37,42,23,11,2008,0,1,17,10,6,5,4,2,13,16,2,1,0,0
2,42,37,23,11,2008,1,0,10,17,5,6,2,4,16,13,1,2,0,0
2,39,5,23,11,2008,1,0,16,9,7,6,6,6,15,15,2,3,0,1
0,5,39,23,11,2008,0,1,9,16,6,7,6,6,15,15,3,2,1,0
2,43,16,24,11,2008,1,0,12,7,6,2,3,3,8,7,0,0,0,0
0,16,43,24,11,2008,0,1,7,12,2,6,3,3,7,8,0,0,0,0
1,2,17,29,11,2008,0,0,12,5,4,2,11,4,9,16,0,2,0,0
1,17,2,29,11,2008,0,0,5,12,2,4,4,11,16,9,2,0,0,0
1,25,26,29,11,2008,0,0,14,10,7,5,7,2,9,7,1,1,0,0
1,26,25,29,11,2008,0,0,10,14,5,7,2,7,7,9,1,1,0,0
1,36,18,29,11,2008,1,1,10,6,5,5,5,3,17,20,2,3,0,0
1,18,36,29,11,2008,1,1,6,10,5,5,3,5,20,17,3,2,0,0
0,37,7,29,11,2008,1,4,14,11,9,6,5,6,9,6,4,0,0,0
2,7,37,29,11,2008,4,1,11,14,6,9,6,5,6,9,0,4,0,0
2,43,41,29,11,2008,2,1,17,17,9,9,6,8,10,7,0,2,0,0
0,41,43,29,11,2008,1,2,17,17,9,9,8,6,7,10,2,0,0,0
0,12,1,30,11,2008,1,2,12,9,5,6,3,2,18,16,2,0,0,0
2,1,12,30,11,2008,2,1,9,12,6,5,2,3,16,18,0,2,0,0
0,23,24,30,11,2008,0,1,10,12,1,8,3,8,17,15,2,5,0,1
2,24,23,30,11,2008,1,0,12,10,8,1,8,3,15,17,5,2,1,0
2,30,5,30,11,2008,3,2,9,10,6,2,8,10,5,12,0,1,0,0
0,5,30,30,11,2008,2,3,10,9,2,6,10,8,12,5,1,0,0,0
0,39,16,30,11,2008,0,1,14,8,6,6,5,1,9,16,1,3,0,0
2,16,39,30,11,2008,1,0,8,14,6,6,1,5,16,9,3,1,0,0
1,22,42,01,12,2008,0,0,21,7,8,3,17,5,5,7,1,1,0,0
1,42,22,01,12,2008,0,0,7,21,3,8,5,17,7,5,1,1,0,0
2,1,43,06,12,2008,1,0,11,10,4,4,8,3,13,13,1,2,0,0
0,43,1,06,12,2008,0,1,10,11,4,4,3,8,13,13,2,1,0,0
0,5,22,06,12,2008,1,3,7,10,3,6,5,6,11,9,2,2,0,0
2,22,5,06,12,2008,3,1,10,7,6,3,6,5,9,11,2,2,0,0
